"NDB_No"|"FdGrp_Cd"|"Long_Desc"|"Shrt_Desc"|"ComName"|"ManufacName"
"20635"|"2000"|"Wheat flour, white (industrial), 11.5% protein, bleached, unenriched"|"WHEAT FLR,WHITE (INDUSTRIAL),11.5% PROT,BLEACHED,UNENR"||
"20636"|"2000"|"Wheat flour, white (industrial), 11.5% protein, unbleached, enriched"|"WHEAT FLR,WHITE (INDUSTRIAL),11.5% PROT,UNBLEACHED,ENR"||
"20640"|"2000"|"Wheat flour, white (industrial), 13% protein, bleached, enriched"|"WHEAT FLR,WHITE (INDUSTRIAL),13% PROT,BLEACHED,ENR"||
"20641"|"2000"|"Wheat flour, white (industrial), 13% protein, bleached, unenriched"|"WHEAT FLR,WHITE (INDUSTRIAL),13% PROT,BLEACHED,UNENR"||
"20645"|"2000"|"Wheat flour, white (industrial), 15% protein, bleached, enriched"|"WHEAT FLR,WHITE (INDUSTRIAL),15% PROT,BLEACHED,ENR"||
"20646"|"2000"|"Wheat flour, white (industrial), 15% protein, bleached, unenriched"|"WHEAT FLR,WHITE (INDUSTRIAL),15% PROT,BLEACHED,UNENR"||
"22118"|"1600"|"MORNINGSTAR FARMS Garden Veggie Patties, frozen, unprepared"|"MORNINGSTAR FARMS GARDEN VEGGIE PATTIES,FRZ,UNPREP"||"Worthington Foods, Inc."
"22119"|"1600"|"MORNINGSTAR FARMS America's Original Veggie Dog, frozen, unprepared"|"WORTHINGTON FOODS,MORNINGSTAR FARMS DELI FRANKS"||"Worthington Foods, Inc."
"22120"|"1600"|"MORNINGSTAR FARMS Grillers Burger Style Recipe Crumbles, frozen, unprepared"|"MORNINGSTAR FARMS GRILLERS BURGER STYLE REC CRMBL,FRZ,UNPREP"||"Worthington Foods, Inc."
"22121"|"1600"|"MORNINGSTAR FARMS Grillers Vegan, frozen, unprepared"|"MORNINGSTAR FARMS GRILLERS VEGAN,FRZ,UNPREP"||"Worthington Foods, Inc."
"22122"|"1600"|"MORNINGSTAR FARMS Veggie Breakfast Sausage Patties, frozen, unprepared"|"MORNINGSTAR FARMS VEGGIE BRKFST SAUSAGE PATTIES,FRZ,UNPREP"||"Worthington Foods, Inc."
"22123"|"1600"|"MORNINGSTAR FARMS Spicy Black Bean Burger, frozen, unprepared"|"MORNINGSTAR FARMS SPICY BLACK BEAN BURGER,FRZ,UNPREP"||"Worthington Foods, Inc."
"22125"|"1600"|"GREEN GIANT, HARVEST BURGER, Original Flavor, All Vegetable Protein Patties, frozen"|"GREEN GIANT,HARVEST BURGER,ORIG FLAV,ALL VEG PROT PATTY,FRZ"||
"22126"|"1600"|"LOMA LINDA Big Franks, canned, unprepared"|"LOMA LINDA BIG FRANKS,CND,UNPREP"||"Kellogg, Co."
"31001"|"1100"|"CAMPBELL Soup Company, Tomato juice"|"CAMPBELL SOUP COMPANY,TOMATO JUC"||"Campbell Soup Co."
"31002"|"1100"|"CAMPBELL Soup Company, Tomato juice, low sodium"|"CAMPBELL SOUP COMPANY,TOMATO JUC,LO NA"||"Campbell Soup Co."
"31003"|"1100"|"CAMPBELL Soup Company, V8 Vegetable Juice, Lemon Twist V8"|"CAMPBELL SOUP COMPANY,V8 VEG JUC,LEMON TWIST V8"||"Campbell Soup Co."
"31004"|"1100"|"CAMPBELL Soup Company, V8 Vegetable Juice, V8 Picante"|"CAMPBELL SOUP COMPANY,V8 VEG JUC,V8 PICANTE"||"Campbell Soup Co."
"31005"|"1100"|"CAMPBELL Soup Company, V8 Vegetable Juice, Organic V8"|"CAMPBELL SOUP COMPANY,V8 VEG JUC,ORGANIC V8"||"Campbell Soup Co."
"31006"|"1100"|"CAMPBELL Soup Company, Organic Tomato juice"|"CAMPBELL SOUP COMPANY,ORGANIC TOMATO JUC"||"Campbell Soup Co."
"31007"|"1100"|"CAMPBELL Soup Company, HEALTHY REQUEST Tomato juice"|"CAMPBELL SOUP COMPANY,HEALTHY REQUEST TOMATO JUC"||"Campbell Soup Co."
"31008"|"1100"|"Campbell's V8 100% Vegetable Juice"|"CAMPBELL'S V8 100% VEG JUC"||"Campbell Soup Co."
"31010"|"1100"|"CAMPBELL Soup Company, V8 Vegetable Juice, Essential Antioxidants V8"|"CAMPBELL SOUP COMPANY,V8 VEG JUC,ESSENTIAL ANTIOXIDANTS V8"||"Campbell Soup Co."
"31011"|"1100"|"CAMPBELL Soup Company, V8 Vegetable Juice, Calcium Enriched V8"|"CAMPBELL SOUP COMPANY,V8 VEG JUC,CA ENR V8"||"Campbell Soup Co."
"31012"|"1100"|"CAMPBELL Soup Company, V8 Vegetable Juice, Low Sodium V8"|"CAMPBELL SOUP COMPANY,V8 VEG JUC,LO NA V8"||"Campbell Soup Co."
"31013"|"1100"|"CAMPBELL Soup Company, V8 Vegetable Juice, Spicy Hot V8"|"CAMPBELL SOUP COMPANY,V8 VEG JUC,SPICY HOT V8"||"Campbell Soup Co."
"31014"|"1100"|"CAMPBELL Soup Company, PACE, Jalapenos Nacho Sliced Peppers"|"CAMPBELL SOUP COMPANY,PACE,JALAPENOS NACHO SLICED PEPPERS"||"Campbell Soup Co."
"31015"|"1100"|"CAMPBELL Soup Company, PACE, Diced Green Chilies"|"CAMPBELL SOUP COMPANY,PACE,DICED GRN CHILIES"||"Campbell Soup Co."
"42055"|"1400"|"Fruit-flavored drink, dry powdered mix, low calorie, with aspartame"|"FRUIT-FLAVORED DRK,DRY PDR MIX,LO CAL,W/ ASPRT"||
"42116"|"0400"|"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie"|"CREAMY DRSNG,MADE W/SOUR CRM AND/OR BTTRMLK&OIL,RED CAL"||
"42117"|"0100"|"Imitation cheese, american or cheddar, low cholesterol"|"IMITATION CHS,AMERICAN OR CHEDDAR,LO CHOL"||
"42135"|"0100"|"Whipped topping, frozen, low fat"|"WHIPPED TOPPING,FRZ,LOFAT"||
"42136"|"0100"|"Cream substitute, powdered, light"|"CREAM SUB,PDR,LT"||
"42137"|"0400"|"Salad dressing, peppercorn dressing, commercial, regular"|"SALAD DRSNG,PEPPERCORN DRSNG,COMM,REG"||
"42138"|"0400"|"Mayonnaise, reduced-calorie or diet, cholesterol-free"|"MAYONNAISE,RED-CAL OR DIET,CHOL-FREE"||
"42140"|"0400"|"Salad dressing, italian dressing, reduced calorie"|"SALAD DRSNG,ITALIAN DRSNG,RED CAL"||
"42141"|"0100"|"Cream substitute, liquid, light"|"CREAM SUB,LIQ,LT"||
"42149"|"0900"|"Orange-strawberry-banana juice"|"ORANGE-STRAWBERRY-BANANA JUC"||
"42151"|"0400"|"Vegetable oil-butter spread, reduced calorie"|"VEGETABLE OIL-BUTTER SPRD,RED CAL"||
"42153"|"0400"|"Salad dressing, blue or roquefort cheese dressing, reduced calorie"|"SALAD DRSNG,BLUE OR ROQUEFORT CHS DRSNG,RED CAL"||
